Ligand_ID,NoPd_R_NBO_min,NoPd_R_NBO_max,NoPd_R_NBO_avg,NoPd_Rback_NBO_min,NoPd_Rback_NBO_max,NoPd_P_NMR_min,NoPd_P_NMR_max,NoPd_P_NMR_avg,NoPd_aniso_P_NMR_min,NoPd_aniso_P_NMR_max,NoPd_aniso_P_NMR_avg,NoPd_P_NBO_min,NoPd_P_NBO_max,NoPd_P_NBO_avg,NoPd_P_LP_occ_min,NoPd_P_LP_occ_max,NoPd_P_LP_occ_avg,NoPd_P_LP_eng_min,NoPd_P_LP_eng_max,NoPd_P_LP_eng_avg,NoPd_P_R_bond_occ_min,NoPd_P_R_bond_occ_max,NoPd_P_R_bond_occ_avg,NoPd_P_R_bond_eng_min,NoPd_P_R_bond_eng_max,NoPd_P_R_bond_eng_avg,NoPd_P_R_antibond_occ_min,NoPd_P_R_antibond_occ_max,NoPd_P_R_antibond_occ_avg,NoPd_P_R_antibond_eng_min,NoPd_P_R_antibond_eng_max,NoPd_P_R_antibond_eng_avg,NoPd_P_RBack_bond_occ_min,NoPd_P_RBack_bond_occ_max,NoPd_P_RBack_bond_occ_avg,NoPd_P_RBack_bond_eng_min,NoPd_P_RBack_bond_eng_max,NoPd_P_RBack_bond_eng_avg,NoPd_P_RBack_antibond_occ_min,NoPd_P_RBack_antibond_occ_max,NoPd_P_RBack_antibond_occ_avg,NoPd_P_RBack_antibond_eng_min,NoPd_P_RBack_antibond_eng_max,NoPd_P_RBack_antibond_eng_avg,NoPd_LP_P_s_min,NoPd_LP_P_s_max,NoPd_LP_P_s_avg,quadrants_3.0_Ang_min,quadrants_3.0_Ang_max,quadrants_3.0_Ang_avg,quadrants_4.0_Ang_min,quadrants_4.0_Ang_max,quadrants_4.0_Ang_avg,quadrants_5.0_Ang_min,quadrants_5.0_Ang_max,quadrants_6.0_Ang_min,quadrants_6.0_Ang_max,quadrants_7.0_Ang_min,octants_3.0_Ang_min,octants_3.0_Ang_max,octants_3.0_Ang_avg,octants_4.0_Ang_min,octants_4.0_Ang_max,octants_5.0_Ang_min,octants_5.0_Ang_max,octants_6.0_Ang_min,Homo,Lumo,dipole,bite_angle,NoPd_Homo,NoPd_Lumo,NoPd_dipole,pol,TSNE1,TSNE2,PC1,PC2,PC3,PC4,PC5,tsne_ward_clusters,pca_kmeans_clusters
259,-0.31092,-0.29833,-0.3054525,-0.30893,-0.27901,281.5831,290.4886,286.03585,45.7226,89.5565,67.63955,0.84877,0.85342,0.851095,1.85726,1.86165,1.859455,-0.33001,-0.32583,-0.32792,1.94852,1.95268,1.950515,-0.56617,-0.55489,-0.5616875,0.0372,0.05075,0.04372,0.23356,0.24526,0.241465,1.94696,1.95302,1.94999,-0.56049,-0.54689,-0.55369,0.04635,0.05132,0.048835,0.22137,0.22863,0.225,42.38,42.82,42.6,49.6200834326579,60.7307806912992,56.1708507151371,52.5355347278257,61.6737011979393,57.6741046489976,51.9843272050708,62.3553341111917,46.7907841625471,59.2562020953331,40.6075838395109,8.60399284862932,24.8286650774732,17.5655542312277,11.0080069517721,26.2894916516666,11.6079593831793,28.5579136577213,10.3197423919452,-0.22627,-0.08812,11.7411,91.8514718877537,-0.19295,-0.05604,2.0433,807.99,-1.28599,-10.852891,1.4860227628040754,-2.5611260243505742,1.916913836739488,0.0425846214032608,-0.972872087436655,10,5
260,-0.34379,-0.33402,-0.338305,-0.30845,-0.29657,287.6724,295.0912,291.3818,44.6419,51.4921,48.067,0.85553,0.85838,0.856955,1.86047,1.86629,1.86338,-0.32415,-0.32092,-0.322535,1.95045,1.9545,1.9526275,-0.56559,-0.55812,-0.56239,0.03476,0.04777,0.04061,0.24517,0.24534,0.2452225,1.94821,1.95048,1.949345,-0.55223,-0.55036,-0.551295,0.04763,0.04879,0.04821,0.23259,0.23339,0.23299,42.42,42.7,42.56,55.438021454112,59.9672228843862,57.8683700834327,53.4370926696046,60.6681770219105,57.3199211718702,49.5332849799754,57.1757434328782,45.6478751870833,51.2499433080865,38.3882775541804,13.7663885578069,33.2985697258641,24.0669696066746,10.0024827757433,34.0667866674943,6.00737914288417,29.7262779477153,3.86139960995964,-0.22156,-0.07862,12.5073,94.9264921791391,-0.18176,-0.02944,1.7567,623.4,1.3223064,-4.790413,0.980940987567041,-3.5389784921926517,0.174314296370495,0.7751570741467819,-0.6525901863447191,8,10
261,-0.52417,-0.48179,-0.5027125,-0.26,-0.24662,267.95,270.1839,269.06695,40.45,82.2282,61.3391,0.85001,0.85131,0.85066,1.85571,1.87371,1.86471,-0.31692,-0.2959,-0.30641,1.95006,1.95748,1.9552325,-0.52437,-0.51422,-0.519455,0.03248,0.0488,0.040545,0.21405,0.22318,0.2193225,1.95693,1.9591,1.958015,-0.54341,-0.54323,-0.54332,0.03818,0.04395,0.041065,0.2318,0.24271,0.237255,40.94,43.88,42.41,52.6705899880811,62.3212157330155,57.9307583432658,55.0633107814537,61.3912854571411,59.1521320836695,55.9009491974394,58.701239317587,52.6958138691097,54.9140550591864,44.4498841531797,13.0363528009535,27.719010727056,20.8674761620977,15.1573459127304,27.0001862081808,16.6314528081738,24.012172432279,14.45507732777,-0.22656,-0.06848,12.2152,94.0463409971306,-0.17229,-0.01427,1.0615,567.5,-8.716289,5.33223,-0.4610247834380795,-1.3330937762376025,-1.9309181926080423,2.5149909364928305,-1.875664605614013,2,10
262,-0.34056,-0.32618,-0.333375,-0.29282,-0.29282,296.0103,296.0112,296.01075,60.3285,60.3931,60.3608,0.85591,0.85591,0.85591,1.85326,1.85326,1.85326,-0.31398,-0.31398,-0.31398,1.95291,1.95513,1.9540175,-0.56198,-0.55493,-0.558455,0.03425,0.04514,0.039695,0.24986,0.25299,0.2514225,1.94763,1.94763,1.94763,-0.54214,-0.54213,-0.542135,0.05171,0.05171,0.05171,0.23101,0.23102,0.231015,41.76,41.76,41.76,55.0432061978546,62.3398390941597,58.6924538140644,52.8613990441313,62.5023276022593,57.6857426602942,49.7303774715399,61.5511967456088,47.0198194929475,57.2243639167309,42.9891326004907,12.7607270560191,34.5575089392133,23.6684296781883,8.96592390292347,34.7836881633666,5.59742676043013,33.9519409668569,4.35393895414758,-0.21912,-0.08257,8.4885,94.5624489635407,-0.18264,-0.04468,2.5659,764.18,4.8651834,-3.7691395,0.2396430409980683,-4.693927207679317,0.718877799091883,0.7726828215598462,0.1062528142274215,8,10
263,-0.33498,-0.32164,-0.32819,-0.24765,-0.24704,297.4588,297.8909,297.67485,55.3457,57.5687,56.4572,0.84827,0.85028,0.849275,1.8601,1.86334,1.86172,-0.31325,-0.31236,-0.312805,1.9523,1.95506,1.95369,-0.55872,-0.55151,-0.5551425,0.03413,0.04668,0.0405025,0.25147,0.25476,0.2532375,1.94682,1.94732,1.94707,-0.53989,-0.53961,-0.53975,0.04977,0.04989,0.04983,0.23645,0.23683,0.23664,41.97,42.09,42.03,55.4305721096543,61.3676996424315,58.3888930274136,53.1003662094221,61.5945627211222,57.3505679349513,50.351613004951,60.5515436283939,47.3431901673545,58.2207809877999,42.4400699065825,13.5131108462455,33.9988081048868,23.6553933253874,9.5462727329154,34.1164421823599,6.98968812084135,32.6684746617893,5.71545194793415,-0.21907,-0.07179,12.7081,93.8008450087277,-0.18012,-0.01952,2.3989,732.6,1.9698584,-0.90042454,0.1170169173212312,-4.854172980278918,0.0162748607611343,1.363930070353916,-0.4351126015241172,8,10
264,-0.34486,-0.33549,-0.3403025,-0.29258,-0.29076,291.6466,296.926,294.2863,61.6899,63.7239,62.7069,0.85586,0.86067,0.858265,1.84432,1.85561,1.849965,-0.31324,-0.30775,-0.310495,1.95172,1.95475,1.9528775,-0.56433,-0.55626,-0.5598175,0.03621,0.04824,0.04222,0.24957,0.2525,0.25108,1.9494,1.94951,1.949455,-0.54728,-0.54711,-0.547195,0.05124,0.05317,0.052205,0.23028,0.23125,0.230765,40.56,41.31,40.935,56.8831942789035,67.9603694874851,61.7224746722288,58.2210911799392,75.1318974613618,66.3533455403141,56.8769512156665,77.2500078836997,54.6795773050932,73.760714771645,52.8659991005505,15.8820023837902,46.111442193087,30.4361591179976,19.1546148594128,56.4831481596425,19.8117372520577,60.6808363028602,19.6788970021316,-0.22381,-0.09048,10.1883,93.2025608179388,-0.18283,-0.05228,0.7521,1031.47,21.347641,5.660562,-5.147922315114057,-3.998468157620324,2.408125255622524,0.9997700786446068,0.7961083218302032,7,9
266,-0.06517,-0.05441,-0.05979,-0.28695,-0.28695,348.3806,348.3829,348.38175,99.5332,99.5502,99.5417,0.8287,0.82871,0.828705,1.86716,1.86716,1.86716,-0.33927,-0.33927,-0.33927,1.95928,1.96042,1.95985,-0.59618,-0.59334,-0.59476,0.04125,0.04363,0.04244,0.23456,0.2364,0.2354825,1.94739,1.94739,1.94739,-0.5559,-0.55589,-0.555895,0.05869,0.05869,0.05869,0.21966,0.21967,0.219665,43.58,43.58,43.58,48.8192789034565,49.9404052443385,49.3807732419547,47.6196387561294,53.8219229098132,50.7219446341009,44.0761880735391,52.3737819684021,40.5465100458071,46.0283913102635,34.3026135270376,6.91299165673421,18.6531585220501,12.7793504171633,4.58382471603253,24.8774129476755,2.80975055974268,22.999905395604,1.62909882534355,-0.23011,-0.09149,12.3834,93.7505203762315,-0.20984,-0.05076,1.1211,508.13,-4.816861,-22.5382,6.710943490452402,-3.709675278828354,1.3340921892990008,-2.301754245334032,0.9570313388581954,10,1
267,-0.32741,-0.30714,-0.3158075,-0.30752,-0.28285,285.7701,301.5298,293.64995,42.9228,83.1776,63.0502,0.84654,0.85303,0.849785,1.85238,1.86485,1.858615,-0.32573,-0.31699,-0.32136,1.94671,1.95235,1.94996,-0.55593,-0.54651,-0.551755,0.04003,0.0498,0.043595,0.23926,0.25118,0.246885,1.94858,1.95407,1.951325,-0.55678,-0.54449,-0.550635,0.04401,0.04776,0.045885,0.22931,0.24042,0.234865,42.02,43.13,42.575,50.6480929678188,63.8371573301549,56.3933998808105,53.0445037551983,69.6977220532555,59.6812736639563,51.8487275708745,72.2966793857021,46.9726518209443,69.6843394258243,42.1258318484826,8.58909415971394,31.3915375446961,19.12060488677,10.1452423809819,42.8309850412762,8.99057109520356,47.4504115291224,7.49875277790376,-0.22199,-0.08091,10.474,91.7452017004422,-0.18584,-0.05134,1.547,1005.41,19.234987,-1.4464518,-0.7815538067323601,-3.1286816524478467,1.8635649122370632,1.2228115932687504,-1.133585252775256,7,10
268,-0.32467,-0.2993,-0.310895,-0.26831,-0.23658,291.1581,302.8391,296.9986,44.5787,73.8858,59.23225,0.8429,0.84806,0.84548,1.85864,1.86972,1.86418,-0.3236,-0.3103,-0.31695,1.94682,1.95163,1.94933,-0.55165,-0.54015,-0.5468975,0.03994,0.05367,0.0445125,0.24717,0.256,0.2518925,1.94828,1.95462,1.95145,-0.55252,-0.53869,-0.545605,0.04139,0.04609,0.04374,0.23475,0.25057,0.24266,41.9,43.52,42.71,49.880810488677,62.5372467222884,56.2965584028605,52.5262243187884,67.3080504003476,59.2491155111414,53.7258364605342,70.4889470530731,51.1923443240056,68.6017506462878,47.3079134479088,7.98569725864124,28.9853992848629,18.4799612634088,10.0645521693253,38.8926820184967,11.7924379552837,44.4025732395699,11.6749058914237,-0.22017,-0.06671,11.3615,90.5257958534111,-0.17941,-0.02351,2.0678,977.16,19.255749,-1.8220506,-1.1225688765872417,-3.594200376746663,1.1254795772173904,2.100237997951948,-1.724831272661227,7,10
269,-0.33759,-0.32245,-0.33002,-0.24516,-0.24516,299.5011,299.5014,299.50125,55.3083,55.3267,55.3175,0.84941,0.84943,0.84942,1.86146,1.86146,1.86146,-0.30644,-0.30643,-0.306435,1.95255,1.95512,1.953835,-0.55329,-0.54636,-0.549825,0.03403,0.04679,0.04041,0.25944,0.26273,0.261085,1.94647,1.94647,1.94647,-0.53276,-0.53276,-0.53276,0.04998,0.04998,0.04998,0.24249,0.24249,0.24249,41.97,41.97,41.97,55.3374553039332,60.9319129916567,58.134684147795,53.0212277326051,61.3136987151635,57.1674632238843,50.3799943237363,60.4033300747375,47.3023719896594,58.1808698807202,42.6299220666845,13.3194278903457,32.5759833134684,22.9458432657926,9.36627149152753,33.1140214760102,7.15051559395793,31.8469931569487,5.66374892285364,-0.2111,-0.0653,11.4314,93.8285046000153,-0.17281,-0.01538,0.7668,822.28,2.0955186,1.4585416,-0.1736211235426889,-5.693378431434389,-0.6404397624006606,2.426321958570157,-0.4637958160633782,8,10
270,-0.34352,-0.32716,-0.33534,-0.299,-0.29899,283.7615,283.7672,283.76435,31.0412,31.0467,31.04395,0.85707,0.85707,0.85707,1.83805,1.83805,1.83805,-0.32037,-0.32037,-0.32037,1.95276,1.95439,1.9535725,-0.56244,-0.55842,-0.5604325,0.03472,0.04708,0.0409,0.23809,0.2407,0.239395,1.94788,1.94788,1.94788,-0.55584,-0.55583,-0.555835,0.04904,0.04905,0.049045,0.22537,0.22538,0.225375,41.43,41.43,41.43,57.944725864124,76.311084624553,67.1260429082241,55.580038483024,75.5896592390292,65.5852367947365,52.3438239096843,69.4230708586926,48.8076556759944,59.6448818540523,42.9162658044096,17.8560786650775,55.8179380214541,36.833283671037,13.2456085904041,53.0507106945565,9.17820314717291,44.8314465012141,6.75767608508322,-0.22528,-0.08764,12.0261,97.4391460182052,-0.19027,-0.05087,1.4594,627.88,15.297519,8.544034,-3.921163043088084,-3.7024068172975695,1.8771086525463083,-0.3209440026137815,0.5089229886446435,7,9
271,-0.31575,-0.30529,-0.31058,-0.26004,-0.25936,293.7794,294.7415,294.26045,60.3883,60.9575,60.6729,0.84497,0.84616,0.845565,1.86501,1.86653,1.86577,-0.34765,-0.3476,-0.347625,1.95243,1.95546,1.9539175,-0.58802,-0.58151,-0.58487,0.03446,0.04409,0.039365,0.21611,0.21995,0.2180425,1.94625,1.94634,1.946295,-0.56935,-0.56897,-0.56916,0.04532,0.04548,0.0454,0.21107,0.21157,0.21132,42.81,42.86,42.835,53.7656436233611,60.8425208581645,57.3571588200238,52.1088076469493,61.2686984048166,56.8113400782074,48.0046356154016,57.9089275014979,44.0813642342056,53.3729420835412,37.8693862680246,11.5017878426699,34.4532181168057,23.0836561382598,8.31419527031221,34.6502389671653,4.98722840654662,29.4203904008073,3.26726835684158,-0.24225,-0.09735,11.9588,94.4108171707958,-0.2118,-0.06087,1.7854,621.87,8.168646,-15.361067,2.307932894546857,-1.2075423921817594,2.107805264802643,-3.113372058486673,-0.1784576892843181,9,5
272,-0.35286,-0.34532,-0.3490925,-0.25856,-0.25856,296.1159,296.1188,296.11735,57.6389,57.6583,57.6486,0.84763,0.84763,0.84763,1.86676,1.86677,1.866765,-0.33032,-0.33032,-0.33032,1.95152,1.95534,1.95343,-0.57448,-0.56686,-0.57067,0.03543,0.04612,0.040775,0.23349,0.23673,0.23511,1.94943,1.94952,1.949475,-0.55591,-0.5559,-0.555905,0.04734,0.04739,0.047365,0.2254,0.22544,0.22542,42.42,42.42,42.42,55.6577771156138,59.9560488676997,57.8059818235995,54.1508906957979,60.4462789398548,57.2985848178263,49.2699694112453,57.2632524991328,44.9489772778811,52.9561431357431,38.1010799086888,15.5616805721096,35.5408224076281,25.5512514898689,12.4356030041587,35.5161070076345,7.14420863422787,29.9312541389423,4.31856320014513,-0.23238,-0.0873,12.4412,94.219534003446,-0.19571,-0.03401,1.8658,567.25,1.9845468,-8.574624,1.1514084762098684,-2.439413545660419,0.5297365002509432,-0.6842870765315497,-0.4285376874205507,8,5
273,-0.34444,-0.33509,-0.3397825,-0.2543,-0.25265,296.2193,296.6225,296.4209,55.2457,56.3466,55.79615,0.84718,0.84722,0.8472,1.86225,1.86451,1.86338,-0.31559,-0.31222,-0.313905,1.9518,1.95528,1.9535375,-0.55894,-0.54992,-0.5544625,0.03467,0.04546,0.0400625,0.24917,0.25623,0.25289,1.9481,1.94865,1.948375,-0.54069,-0.54038,-0.540535,0.0476,0.04768,0.04764,0.2381,0.24095,0.239525,42.15,42.45,42.3,55.4342967818832,60.1497318235995,57.7901519666269,53.7008875923282,60.7674880516417,57.2683259884551,49.2084765538772,57.5100122985715,45.0732459521974,53.1148804934464,38.4156026027109,14.2729439809297,34.5724076281287,24.3984654350417,10.9180063310781,34.855067965986,6.22812273343635,29.4661158588502,3.83600163272711,-0.21759,-0.07145,13.788,94.3782253488312,-0.18034,-0.0223,3.2751,625.49,-0.33777404,-1.9245486,0.6721856203933354,-4.510095189876172,-0.4895236718558139,1.4022352895432415,-0.8719689503342891,8,10
274,-0.26494,-0.26054,-0.262745,-0.29174,-0.29172,237.4613,237.5053,237.4833,57.8415,57.9144,57.87795,0.79669,0.79671,0.7967,1.89192,1.89194,1.89193,-0.32433,-0.32433,-0.32433,1.93459,1.94695,1.940765,-0.49866,-0.49487,-0.4967625,0.05251,0.0626,0.05756,0.17292,0.17926,0.176095,1.95695,1.95695,1.95695,-0.53853,-0.53851,-0.53852,0.03566,0.03567,0.035665,0.21665,0.21668,0.216665,45.71,45.71,45.71,60.9952324195471,78.3298569725864,69.6569576877235,63.9252684501272,77.2763950096208,70.5969523927751,60.5105483901485,70.1381224180884,51.5814776180326,58.0289355526328,38.6612434035625,26.19189511323,62.5223480333731,44.3515345649583,29.9484824033269,59.9497237911986,26.14392482104,49.1296395572514,17.2615538119643,-0.2138,-0.10068,11.9367,103.767998593103,-0.18043,-0.05209,0.5183,526.81,-6.7623134,25.825064,-8.632986630905283,4.659610228332048,0.9427150857968852,0.437343234743646,-4.872172133969797,4,4
275,-0.26398,-0.26223,-0.2634125,-0.24225,-0.2411,231.6879,234.2868,232.98735,56.0724,60.1189,58.09565,0.79771,0.80013,0.79892,1.89141,1.89405,1.89273,-0.31912,-0.317,-0.31806,1.93392,1.94745,1.9404825,-0.49129,-0.48697,-0.4893,0.0517,0.06192,0.0568125,0.17958,0.1875,0.18377,1.95662,1.95678,1.9567,-0.53218,-0.53119,-0.531685,0.03425,0.03516,0.034705,0.22355,0.22892,0.226235,45.76,45.85,45.805,60.3210667461263,77.2981227651967,68.4036054827175,63.2409533858854,76.7286326112594,69.7054807274533,60.0548705496515,69.7053073066129,51.2395119960089,58.4439203592,38.1298281368302,24.7467222884386,60.2800953516091,42.1185935637664,28.5364036993359,58.1683321953945,24.9282583330705,47.7026899183249,16.3490407728242,-0.2084,-0.09085,14.3365,103.252770419896,-0.17309,-0.01227,3.5021,499.51,-6.8518414,26.22496,-8.301148556336003,3.70246948100834,0.3533224825303941,1.658213756211532,-5.544203036471134,4,4
276,-0.34275,-0.33681,-0.3402825,-0.30291,-0.29999,293.9265,297.1336,295.53005,41.1203,44.9899,43.0551,0.85721,0.86449,0.86085,1.84425,1.85593,1.85009,-0.32088,-0.317,-0.31894,1.94929,1.9537,1.9513475,-0.56504,-0.55629,-0.560765,0.03638,0.05028,0.043215,0.24724,0.24811,0.247825,1.95018,1.9509,1.95054,-0.55547,-0.55369,-0.55458,0.04443,0.04514,0.044785,0.23388,0.23503,0.234455,41.72,42.19,41.955,57.3338796185936,61.974821215733,59.0965807508939,58.3622990503383,70.2765191484079,64.5913506300043,57.9593831793384,78.1913216234114,58.1699850333349,76.3104902716677,57.8428582000763,19.4204410011919,36.2857568533969,26.7692193087008,19.9553100366209,52.7527776053628,21.6486392734382,65.1209359528239,24.2713955281419,-0.22522,-0.08301,11.3239,91.4975384127426,-0.17913,-0.03665,1.4731,1279.37,23.201569,5.6385,-5.233333232326031,-3.5145863138213502,2.309043556794775,0.4801132050542555,-0.3835486402931682,7,9
277,-0.34351,-0.33358,-0.3387925,-0.29867,-0.2958,297.3609,300.9794,299.17015,50.4225,54.6239,52.5232,0.84851,0.84897,0.84874,1.86118,1.86445,1.862815,-0.32149,-0.31835,-0.31992,1.95038,1.95395,1.95215,-0.56188,-0.55611,-0.559055,0.03707,0.04875,0.0428775,0.24577,0.24732,0.246865,1.94835,1.94958,1.948965,-0.55196,-0.55017,-0.551065,0.046,0.04607,0.046035,0.23288,0.23363,0.233255,42.09,42.47,42.28,56.6634386174017,60.2875446960668,58.8796185935638,55.656073490162,70.4347961020421,63.1327198808268,53.0699126486077,75.8916464318375,50.2598757313257,72.2917139099279,48.2344033746435,15.3679976162098,32.6951728247914,24.6442938021454,14.1797529638135,47.8523989820619,12.4735896061304,57.3192267667371,11.5560796408,-0.22528,-0.08064,11.968,92.0785782557777,-0.18083,-0.03501,1.6477,1007.18,20.901417,1.4444605,-2.709214876885435,-3.417073683370484,1.4130006946233886,0.7032975659402594,-0.4271027362142738,7,9
278,-0.34838,-0.33913,-0.34376,-0.30157,-0.30155,298.461,298.4646,298.4628,53.2115,53.2563,53.2339,0.84891,0.84892,0.848915,1.86658,1.86659,1.866585,-0.32015,-0.32015,-0.32015,1.95266,1.95499,1.953825,-0.56032,-0.55584,-0.5580825,0.03628,0.04484,0.0405625,0.24818,0.25019,0.249185,1.94876,1.94876,1.94876,-0.54851,-0.54849,-0.5485,0.04601,0.04602,0.046015,0.23732,0.23734,0.23733,42.68,42.68,42.68,55.2741358760429,59.6245530393325,57.4530691299166,53.3982992986159,60.4354167959779,56.916470113587,49.0649932200183,56.72873766201,44.8659803165676,50.3220100684838,38.1116114378099,13.8855780691299,33.253873659118,23.569725864124,10.3655887281981,34.2188566817702,6.03733720160197,29.2169909495128,3.8568642568824,-0.21943,-0.07551,13.0796,95.2171719640743,-0.18059,-0.02687,2.1861,592.32,0.10459754,-3.2406175,1.0886531148883931,-3.756961717072828,-0.5249581646138523,0.9479776776157957,-0.9525869353521444,8,10
279,-0.34065,-0.313,-0.3270675,-0.50179,-0.4919,297.0128,298.293,297.6529,54.9306,56.1766,55.5536,0.84408,0.84712,0.8456,1.8724,1.87322,1.87281,-0.36463,-0.36298,-0.363805,1.95161,1.95959,1.9565625,-0.61077,-0.60094,-0.60639,0.0358,0.04879,0.0418425,0.19057,0.20222,0.1957875,1.94984,1.95511,1.952475,-0.57756,-0.56548,-0.57152,0.04233,0.04404,0.043185,0.16932,0.17262,0.17097,42.91,43.2,43.055,53.2590882002384,58.9354886769964,57.2938393921335,55.9664204580721,59.9404133821613,57.5356123145677,54.6639967203809,60.4135788842988,50.8766837498299,59.0738809016282,44.3551003910898,16.2470202622169,25.1266388557807,20.0014898688915,15.5607969710136,28.9584755756936,13.9888366812778,31.7366213616726,12.3978411719352,-0.26052,-0.10569,11.3946,94.855638121791,-0.22645,-0.08536,2.9161,577.35,10.001218,-21.080088,2.047630375524069,2.646197308548881,2.637506362904986,-6.395693158638191,1.7352076947744548,9,2
280,-0.34542,-0.3275,-0.3352375,-0.51814,-0.5138,291.9118,297.0187,294.46525,27.1743,36.0523,31.6133,0.87017,0.8713,0.870735,1.857,1.85735,1.857175,-0.36469,-0.36401,-0.36435,1.9549,1.95959,1.9568775,-0.61585,-0.61325,-0.6146375,0.04019,0.04491,0.041745,0.1862,0.19756,0.19234,1.95296,1.95483,1.953895,-0.59574,-0.59446,-0.5951,0.04573,0.04664,0.046185,0.16858,0.1693,0.16894,41.55,41.64,41.595,43.7313766388558,59.5873063170441,51.6034713945173,44.4990999937931,59.6735149897585,51.8263919061511,44.5271356942386,56.5750055185898,43.0849471631367,52.4740351036328,39.7502604418688,7.87395709177592,22.400178784267,14.1630661501788,9.63316988393023,21.9973930854696,10.6682223834001,20.507079562297,12.8468411265817,-0.26576,-0.11394,10.3281,89.6789451994889,-0.23581,-0.08471,1.772,550.99,11.792827,-22.381065,6.080891698536541,1.5903377068531548,3.374999683111172,-6.952806073916419,1.511583831103411,9,2
281,-0.32182,-0.31435,-0.3183025,-0.21812,-0.21789,294.1422,295.9009,295.02155,48.5054,49.1883,48.84685,0.84783,0.85143,0.84963,1.84937,1.85641,1.85289,-0.31675,-0.31431,-0.31553,1.95041,1.95473,1.95224,-0.56265,-0.5523,-0.5574625,0.03348,0.05004,0.0414375,0.24964,0.2507,0.2500675,1.94941,1.94944,1.949425,-0.55022,-0.54882,-0.54952,0.04979,0.05027,0.05003,0.22888,0.23194,0.23041,41.53,41.78,41.655,55.9222288438617,64.7087306317044,59.441112932062,55.4310719384272,71.2711811805599,62.7808640059587,53.9915171391631,73.8300589700735,51.9193614222867,71.0762392852284,49.8662211165698,14.0420143027414,37.9320619785459,25.3463945172825,14.102166221836,47.026876047421,14.6084954747564,51.3307685030431,14.1856773549821,-0.22411,-0.07969,12.3383,92.6149163435381,-0.18616,-0.02666,2.3321,933.13,21.37687,2.4026093,-2.980352477694974,-4.297968814530004,1.7224454945783316,0.629229164028072,-0.0470528398070137,7,9
282,-0.34053,-0.32639,-0.33297,-0.5268,-0.51567,295.9803,299.2242,297.60225,44.3751,50.4567,47.4159,0.85629,0.86306,0.859675,1.85996,1.86117,1.860565,-0.37177,-0.37087,-0.37132,1.95431,1.96067,1.95749,-0.61565,-0.61334,-0.6143525,0.03727,0.04112,0.0392125,0.18507,0.1978,0.1909,1.95147,1.95297,1.95222,-0.59106,-0.58508,-0.58807,0.04257,0.04553,0.04405,0.16302,0.16721,0.165115,42.4,42.86,42.63,45.4931466030989,58.82747318236,51.871647794994,45.2997951710012,58.3188504748309,51.6394078579852,45.075841190754,55.0621235533411,43.2287178556851,50.8884756678307,39.4684708788988,8.03039332538737,19.3831942789035,11.7085071513707,9.25454658307988,17.993917199429,9.66383904638769,17.25584182145,11.2286271486235,-0.26092,-0.1141,10.4989,88.5287638134403,-0.23364,-0.08448,1.8534,595.61,11.570745,-22.441319,6.456644538722431,2.0850665239393624,2.9216182895250444,-7.206762649885212,1.5847289452974187,9,2
283,-0.35174,-0.34046,-0.3459975,-0.27802,-0.27695,292.2882,292.8135,292.55085,64.2716,64.838,64.5548,0.86093,0.8619,0.861415,1.8532,1.85519,1.854195,-0.33445,-0.33366,-0.334055,1.95264,1.9548,1.9537175,-0.58078,-0.5721,-0.576395,0.03484,0.04583,0.04039,0.23369,0.23892,0.236325,1.94766,1.94797,1.947815,-0.56264,-0.56196,-0.5623,0.05342,0.05347,0.053445,0.2027,0.20344,0.20307,42.01,42.13,42.07,55.9445768772348,63.1033969010727,59.494189511323,55.3705542796847,68.0327105704177,61.7202532431258,54.9375610986724,72.2525306675917,53.6024309492494,71.2172887659304,52.6952175472353,15.1072705601907,38.6471990464839,26.8120530393325,13.6397492396499,45.9872137049221,15.1445870518117,52.1096780297058,15.5961721620028,-0.23603,-0.10013,6.6051,95.8280432278276,-0.20262,-0.06476,3.2141,895.46,21.88741,8.552535,-2.1914431065539737,-2.0577687580373807,3.5823901272058567,-2.1178061898720166,1.5375567701415265,7,9
284,-0.33695,-0.32768,-0.333385,-0.21977,-0.21802,298.0916,299.0516,298.5716,46.1388,50.8915,48.51515,0.85029,0.85243,0.85136,1.85447,1.85572,1.855095,-0.31844,-0.31663,-0.317535,1.95197,1.95407,1.9531,-0.56408,-0.555,-0.5598825,0.03267,0.04837,0.040835,0.25011,0.25227,0.25075,1.94932,1.95007,1.949695,-0.55049,-0.5504,-0.550445,0.05064,0.05079,0.050715,0.23013,0.23062,0.230375,41.65,41.84,41.745,54.8606972586412,62.8128724672229,58.7976758045292,53.8172677052945,68.3973682577121,61.3090435106449,52.9674245529942,72.6025669326101,51.1905301827747,70.538346410268,49.9590124272044,12.6713349225268,37.2243742550656,24.9329558998808,11.0793867543914,45.3572093600646,12.3111853930813,51.7643719844849,12.4531724794775,-0.22477,-0.08084,11.8871,93.5609624738151,-0.18689,-0.02475,1.8438,909.58,20.540455,2.2680843,-2.134214141855114,-4.424204553418639,1.5256581148318185,0.5819931576189077,0.106274278111945,7,9
